batch_idx	src_id	src_title	src_url	src_published_at	dossier_nummer	rapport_titel	datum	vergaderjaar	vraag_nr	vraag	antwoord	antwoord_zie_nr	verwijzingen	llm_label	llm_confidence	llm_reasoning
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	17	Welke stappen heeft het ministerie sinds het verantwoordingsonderzoek 2017 gezet om de 'ernstige onvolkomenheid' ten aanzien van het subsidiebeheer om te zetten naar een 'onvolkomenheid'? Welke additionele stappen zijn nodig? Waarom lukt het in de ogen van de Algemene Rekenkamer maar niet om het subsidiebeheer naar behoren te laten verlopen?	De minister van VWS heeft in 2018 verbeteringen aangebracht in de uitvoering van staatssteuntoetsen en een verbeterplan opgesteld voor verbetering van het M&O-beleid en dit deels geïmplementeerd. Voor de additionele stappen die nog nodig zijn verwijzen wij naar het antwoord op vraag 16. Het is niet ons standpunt dat het niet zal lukken om het subsidiebeheer van het Ministerie van VWS op orde te brengen. Wel spelen de problemen inderdaad al langere tijd. Wij kunnen daarvoor geen specifieke reden geven.	16.0		FEIT	M	Het antwoord beschrijft feitelijk welke stappen het ministerie heeft gezet (staatssteuntoetsen, M&O-verbeterplan) en verwijst voor additionele stappen naar een ander antwoord. De slotzinnen corrigeren een aanname uit de vraag zonder een normatief oordeel te vellen. Er is geen aanbeveling of duidelijk evaluatief standpunt, wel een lichte deflectie ('verwijzen naar vraag 16'), maar de inhoud overheerst. Prioriteitsregel: inhoud wint van deflectie → FEIT.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	18	Klopt het dat met de aanpak van het ministerie met betrekking tot de uitvoering van de staatssteuntoets we nog jaren met onzekerheid van enkele honderden miljoenen over de rechtmatigheid van de subsidies, projectsubsidies en instellingssubsidies blijven zitten?	Wij hebben in ons rapport voor wat betreft bij de subsidieregelingen aangegeven dat zonder verdere actie van de minister van VWS de onzekerheid voor deze niet getoetste regelingen waarschijnlijk zal voortduren tot en met 2021.			FEIT	M	De AR rapporteert een feitelijke bevinding uit het onderzoek over de verwachte duur van de onzekerheid rond de staatssteuntoets. Er zit impliciet een oordeel in ('zonder verdere actie'), maar de kern is een beschrijving van wat in het rapport staat. Alternatief label OOR is verdedigbaar vanwege de impliciete evaluatie, maar de formulering is primair rapporterend.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	19	Kan de Algemene Rekenkamer de risico's in het systeem bij incidentenmanagement (BIR:2012) nader uiteenzetten?	Wij zien dat er bij het Ministerie van VWS op de aandachtsgebieden governance, organisation en risk management goede inspanningen zijn verricht. Zo is er een actueel en vastgesteld informatiebeveiligingsbeleid, is er een overzicht met functionarissen en vertegenwoordigers uit verschillende delen van de organisatie met relevante rollen en functies voor informatiebeveiliging en is er op centraal niveau een overzicht van (bedrijfs)kritieke systemen met hun relevante kenmerken. Hierbij valt te denken aan laatst uitgevoerde risicoanalyses, penetratietesten op de systemen, audits en is er een overzicht van contactpersonen per systeem. Hierdoor is de minister van VWS in staat geweest zich periodiek goed te laten informeren over de status van informatiebeveiliging om hierop te kunnen sturen. Voor het Ministerie van VWS hebben we geconstateerd dat op het aandachtsgebied incident management de Baseline Informatiebeveiliging Rijk (BIR)2012 nog niet in voldoende mate is geïmplementeerd. Voor incident management stelt de BIR:2012 bijvoorbeeld dat er een centraal overzicht van incidenten aanwezig moet zijn en dat belangrijke incidenten worden gerapporteerd aan het management van het ministerie. Ook moeten informatiebeveiligingsgebeurtenissen zo snel mogelijk via de juiste leidinggevende niveaus worden gerapporteerd en moeten er procedures zijn om elkaar op effectieve wijze te informeren over kritische incidenten. Bij het Ministerie van VWS ontbreekt het nog aan afspraken tussen functionarissen op centraal niveau en functionarissen bij de dienstonderdelen over de omgang met incidenten. De minister van VWS heeft er bewust voor gekozen om de omgang met incidenten over te laten aan de dienstonderdelen en geen afspraken te maken tussen verschillende delen van de organisatie daarover. Dit mag volgens de BIR:2012 zolang het goed is ingeregeld, maar door het ontbreken van afspraken tussen het centrale niveau van VWS en de dienstonderdelen zien wij hier het risico dat incidenten en kwetsbaarheden in de systemen niet bij de juiste functionarissen terechtkomen waardoor ze niet goed worden aangepakt of er geen lering uit getrokken kan worden voor de toekomst.			OOR	H	De AR beschrijft feitelijke bevindingen over de implementatie van BIR:2012 bij VWS, maar neemt vervolgens expliciet een normatief standpunt in door te oordelen dat incident management 'nog niet in voldoende mate is geïmplementeerd' en door het risico te benoemen dat incidenten niet bij de juiste functionarissen terechtkomen. Er is geen concrete aanbeveling, maar wel een duidelijk oordeel over de toereikendheid van de huidige situatie.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	20	Welke effecten op het aantal fte voor verpleeghuiszorg worden verwacht als de efficiencyopdracht wordt behaald?	De minister van VWS is ervan uitgegaan dat verpleeghuizen in de periode 2021-2027 een efficiencyverbetering realiseren van uiteindelijk ruim € 500 miljoen structureel. De structurele uitgavenstijging van jaarlijks € 2,1 miljard is op deze aanname gebaseerd. Uitgaande van dit bedrag, moet er tussen 2019-2022 elk jaar 10.000 fte in de verpleeghuiszorg bij komen, in totaal 40.000 fte extra. Bij dit aantal is dus al rekening gehouden met het behalen van de efficiencyopdracht.			FEIT	H	Het antwoord beschrijft feitelijk de aannames en berekeningen van de minister over de efficiencyopdracht en het verwachte aantal fte. Er wordt geen oordeel gegeven over de toereikendheid of haalbaarheid, noch een aanbeveling gedaan. Puur rapporteren van cijfers en uitgangspunten.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	21	"""De minister van VWS heeft aangegeven dat de zorgkantoren bij de zorginkoop ook moeten letten op de uitvoering van deze efficiencyopdracht."" Vindt de Algemene Rekenkamer dat de minister door het enkel wijzen op/attenderen op de efficiencyopdracht voldoende doet om deze ook daadwerkelijk te realiseren?"	"In ons rapport stelden wij dat zorgkantoren de taak hebben te sturen op efficiencyverbetering. Daarbij vermeldden wij: ""Hoe deze efficiencyverbetering volbracht moet worden, is nog niet uitgewerkt. De zorgkantoren beschikken nog niet over de gegevens waarmee zij kunnen beoordelen in hoeverre verpleeghuizen ruimte hebben om de overheadkosten te verminderen en/of het percentage directe uren van het zorgpersoneel te vergroten. Om dit wel mogelijk te maken, zorgt de minister voor een benchmark die zorgkantoren bij de zorginkoop kunnen gebruiken. Met deze benchmark kunnen prestaties van verpleeghuizen worden vergeleken op het terrein van kosten en kwaliteit van zorg"". In ons rapport gaven wij aan dat de minister van VWS in maart een advies over de inrichting van de benchmark van de NZa zou ontvangen. Op 21 mei 2019 heeft de minister van VWS de tweede voortgangsrapportage ""Thuis in het Verpleeghuis"" aangeboden aan het parlement. Het advies van de NZa is meegestuurd als bijlage bij deze voortgangsrapportage."			FEIT	H	De AR beschrijft feitelijk wat zij in hun rapport hebben vastgesteld over de efficiencyopdracht, de rol van zorgkantoren, de benchmark en de voortgangsrapportage. Er wordt geen normatief oordeel gegeven over de vraag of de minister 'voldoende doet', noch een aanbeveling gedaan. Het antwoord is puur beschrijvend/rapporterend.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	22	Betekenen de conclusies van de Algemene Rekenkamer dat uit cijfers niet valt af te leiden in hoeverre de extra middelen voor reguliere bekostiging van verpleeghuiszorg (€ 100 miljoen in 2017 en € 435 miljoen in 2018) hebben geleid tot betere verpleeghuiszorg in het algemeen en betere verpleeghuiszorg voor mensen met dementie in het bijzonder?	Door het toevoegen van de extra middelen voor 2017 en 2018 aan de reguliere bekostiging behoefden de verpleeghuizen geen specifieke verantwoording af te leggen over de besteding van deze middelen. Anderzijds concluderen wij dat, ook met de toekenning van middelen met een geoormerkt budget, er nog geen goede indicatoren zijn die inzicht geven of de extra middelen leiden tot betere verpleeghuiszorg.			OOR	H	De AR gaat verder dan alleen feiten rapporteren: zij concludeert dat er 'nog geen goede indicatoren zijn die inzicht geven of de extra middelen leiden tot betere verpleeghuiszorg'. Dit is een evaluatief oordeel over de toereikendheid van het beschikbare inzicht, niet slechts een feitelijke beschrijving.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	23	Is de efficiencyopdracht van het kabinet haalbaar volgens de Algemene Rekenkamer?	De Algemene Rekenkamer beschikt niet over informatie om deze vraag te kunnen beantwoorden.			DEFL	H	De AR geeft expliciet aan niet over de informatie te beschikken om de vraag te beantwoorden. Er wordt geen inhoudelijk antwoord gegeven, wat een duidelijk geval van DEFL is.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	25	Welke cijfers raadt de Algemene Rekenkamer aan – in plaats van de persoonsgegevens van pensioenfonds Z&W – om beter inzicht te krijgen in het aantal handen aan het bed?	Wij hebben hier geen specifiek onderzoek naar verricht. De verantwoording van verpleeghuizen over de inzet van de extra middelen voor 2019 zal inzicht geven in de toename van het extra personeel in vergelijking met 2018. In de definitieve toekenning van het kwaliteitsbudget aan de verpleeghuizen zal namelijk gecorrigeerd worden voor de toename van het aantal cliënten. Overigens gebruikt de minister in de meest recente voortgangsrapportage van het programma Thuis in het verpleeghuis niet langer de cijfers van het pensioenfonds, maar van Zorginstituut Nederland. Wij verwijzen u naar de minister van VWS voor een toelichting op deze keuze.			DEFL	M	De AR geeft aan geen specifiek onderzoek te hebben verricht en verwijst voor de kern van de vraag (welke cijfers aan te bevelen) naar de minister van VWS. Er wordt wel enige feitelijke context gegeven over de verantwoording en de recente keuze van de minister, maar de vraag wordt niet substantieel beantwoord: er wordt geen alternatief cijfer aanbevolen. De doorverwijzing en het ontbreken van een inhoudelijk antwoord maken DEFL het primaire label.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	26	Betekenen de afspraken over de besteding van de extra middelen voor verpleeghuiszorg in 2019-2021 dat de komende jaren nog steeds niet te zeggen valt in hoeverre ze hebben geleid tot betere verpleeghuiszorg?	Door de afspraken over de toekenning en verantwoording van de geoormerkte middelen zal na afloop van de periode 2019-2021 duidelijk zijn hoeveel extra 'handen aan het bed' er zijn gekomen. Zoals ook wordt gesteld in het Kwaliteitskader Verpleeghuiszorg, is wetenschappelijk niet aangetoond dat dat automatisch leidt tot betere verpleeghuiszorg. In het Kwaliteitskader Verpleeghuiszorg zijn uitgangspunten van goede verpleeghuiszorg genoemd. Voor veel van deze uitgangspunten gold dat ze na de vaststelling van het kwaliteitskader nog moesten worden uitgewerkt in indicatoren. Met de nu vastgestelde indicatoren kunnen de zorgkantoren zich nog niet voldoende een beeld vormen van de kwaliteit van een verpleeghuis. Een belangrijke indicator is de cliënttevredenheid. In ons rapport gaven wij aan dat deze indicator een zeer globaal beeld geeft van de door de cliënten ervaren kwaliteit. De cliënttevredenheid wordt namelijk gemeten door aan cliënten te vragen of zij het verpleeghuis zouden aanbevelen bij familie of vrienden.			OOR	M	Het antwoord bevat naast feitelijke beschrijvingen ook een oordeel: de AR stelt dat zorgkantoren zich met de vastgestelde indicatoren 'nog niet voldoende een beeld kunnen vormen' van de kwaliteit, en oordeelt dat de cliënttevredenheidsindicator 'een zeer globaal beeld' geeft. Dit zijn evaluatieve uitspraken die verder gaan dan louter rapporteren. Volgens de prioriteitsregel OOR > FEIT wint het oordeel.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	27	Hoe groot acht de Algemene Rekenkamer de kans dat het gaat lukken om de extra 40 duizend fte in de verpleeghuiszorg aan te stellen?	Wij hebben hier in het verantwoordingsonderzoek 2018 geen specifiek onderzoek naar verricht.			DEFL	H	De AR geeft expliciet aan geen onderzoek te hebben verricht naar dit onderwerp en biedt geen inhoudelijk antwoord. Dit is een klassiek DEFL-antwoord.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	28	Beveelt de Algemene Rekenkamer nu wel of niet aan om de 85%-15% afspraak voortijdig los te laten en een groter deel van de extra middelen niet aan extra personeel uit te geven?	Wij hebben geen aanbeveling gedaan over het wel of niet loslaten van de 85%-15%-afspraak voor de periode 2019-2021. Wel hebben wij opgemerkt deze vorm van inputsturing een begrijpelijke aanpak te vinden zolang nog niet voldaan is aan de randvoorwaarden waaronder de zorgkantoren kunnen sturen op kwaliteit en doelmatigheid.			OOR	M	De AR stelt expliciet geen aanbeveling te hebben gedaan, maar neemt wel een standpunt in door de inputsturing 'een begrijpelijke aanpak' te noemen zolang aan bepaalde randvoorwaarden niet is voldaan. Dit is een evaluatief oordeel over het beleid, wat OOR oplevert boven FEIT.
101	rekenkamer__kamerstuk:2019:06:05:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/05/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-vws/Beantwoording_kamervragen_VO2018_VWS.pdf	2019-06-05	19005378 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van VWS	5 juni 2019	2018-2019	29	Op welke manier of langs welke weg moet volgens de Algemene Rekenkamer de onderbouwing van de uitgavenstijging opnieuw worden bezien als de 85%-15% afspraak voortijdig zou worden losgelaten?	In de berekening die leidde tot de uitgavenstijging van € 2,1 miljard extra, was de hoeveelheid extra personeel de meest bepalende variabele. Deze hoeveelheid extra personeel was afgeleid van het Kwaliteitskader Verpleeghuiszorg. Als de sector nu de afspraak om 85% van de € 2,1 miljard aan extra personeel te besteden, in verregaande mate wordt aangepast of losgelaten, vervalt een belangrijk deel van de basis onder de berekening. De NZa zou dan – op basis van een andere invulling van het Kwaliteitskader Verpleeghuiszorg – opnieuw een kostenonderzoek kunnen uitvoeren.			ADV	M	De AR beschrijft eerst de feitelijke onderbouwing van de uitgavenstijging (FEIT) en geeft vervolgens een prescriptieve richting: de NZa zou opnieuw een kostenonderzoek kunnen uitvoeren. Dit 'kunnen uitvoeren' is in context een aanbeveling voor de te volgen weg, wat het antwoord prescriptief maakt. Prioriteitsregel ADV > OOR > FEIT.
102	rekenkamer__kamerstuk:2019:06:11:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-ocw	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van OCW	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/11/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-ocw/Beantwoording_kamervragen_VO2018_OCW.pdf	2019-06-11	19005405 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van OCW	11 juni 2019	<UNKNOWN>	1	Heeft u onderzocht hoe het met de informatiebeveiliging zit bij de instellingen op afstand zoals DUO1, zo ja hoe wordt deze beoordeeld?	We hebben de informatiebeveiliging van het kerndepartement OCW beoordeeld. Bij het agentschap DUO hebben we onderzoek gedaan naar het autorisatiebeheer, dat een aspect is van informatiebeveiliging. We hebben verder geen onderzoek uitgevoerd naar de informatiebeveiliging bij instellingen op afstand die beleid van de minister van OCW uitvoeren. Wel hebben we de informatiebeveiliging bij de Sociale Verzekeringsbank (SVB) onderzocht. De resultaten van dit onderzoek vindt u in ons rapport Resultaten verantwoordingsonderzoek 2018 – Ministerie van Sociale Zaken en Werkgelegenheid.			FEIT	H	De AR beschrijft feitelijk wat ze wel en niet hebben onderzocht op het gebied van informatiebeveiliging bij instellingen op afstand, en verwijst naar een ander rapport voor verdere resultaten. Er wordt geen oordeel geveld of aanbeveling gedaan.
102	rekenkamer__kamerstuk:2019:06:11:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-ocw	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van OCW	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/11/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-ocw/Beantwoording_kamervragen_VO2018_OCW.pdf	2019-06-11	19005405 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van OCW	11 juni 2019	<UNKNOWN>	2	Kunt u toelichten wat u precies bedoelt met dat de informatiebeveiliging onvoldoende is en wat daarbij de verschillen zijn met het onderzoek van Auditdienst rijk?	Bij het Ministerie van OCW ontbreekt het aan belangrijke vereisten uit de BIR:2012, zoals een overzicht van de (kritieke) systemen, een informatiebeveiligingsbeleid en -visie en een formele incidentenprocedure. De ADR constateert hetzelfde. De ADR verbindt in dit onderzoeksrapport geen oordeel aan haar bevindingen ten aanzien van de informatiebeveiliging. De Algemene Rekenkamer heeft een andere positie in het staatsbestel, wij vormen ons eigen onafhankelijk oordeel en rapporteren hierover aan het parlement. Op basis van dezelfde en soortgelijke bevindingen als de ADR beoordelen wij de informatiebeveiliging bij het Ministerie van OCW als een onvolkomenheid. Wij komen tot dit oordeel, omdat de vereisten uit de vier door ons onderzochte aandachtsgebieden uit de BIR:2012 onvoldoende geïmplementeerd zijn bij het ministerie.			OOR	H	De AR beschrijft feitelijke bevindingen (ontbrekende vereisten BIR:2012), maar neemt vervolgens expliciet een eigen standpunt in door de informatiebeveiliging als 'onvolkomenheid' te beoordelen en te oordelen dat vereisten 'onvoldoende geïmplementeerd' zijn. Conform de prioriteitsregel wint OOR van FEIT.
102	rekenkamer__kamerstuk:2019:06:11:beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-ocw	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van OCW	https://www.rekenkamer.nl/binaries/rekenkamer/documenten/kamerstukken/2019/06/11/beantwoording-vragen-tweede-kamer-over-de-resultaten-verantwoordingsonderzoek-2018-bij-het-ministerie-van-ocw/Beantwoording_kamervragen_VO2018_OCW.pdf	2019-06-11	19005405 R	Beantwoording vragen Tweede Kamer over de Resultaten verantwoordingsonderzoek 2018 bij het Ministerie van OCW	11 juni 2019	<UNKNOWN>	3	Hoe heeft het onderzoek van de Algemene Rekenkamer met betrekking tot de informatiebeveiliging eruit gezien?	De Algemene Rekenkamer doet al jaren onderzoek naar informatiebeveiliging. Dit jaar zijn wij, in navolging van de Auditdienst Rijk, gestart met het toepassen van het volwassenheidsmodel voor informatiebeveiliging van de Nederlandse Beroepsorganisatie van Accountants (NBA). Wij hebben evenals in eerdere jaren getoetst aan de BIR:2012 (Baseline Informatiebeveiliging Rijksdienst). In dit model heeft de NBA een koppeling gemaakt tussen de 15 aandachtsgebieden uit het volwassenheidsmodel en de bijbehorende normen uit de BIR:2012. Voor ons onderzoek hebben wij een selectie gemaakt van 4 aandachtsgebieden met de daarbij behorende BIR:2012 normen. Deze vier aandachtsgebieden hebben wij gekozen in navolging van ons onderzoek informatiebeveiliging van vorig jaar. Het betrof destijds voornamelijk de centrale sturing op informatiebeveiliging. Voor de resultaten van het onderzoek van de Auditdienst Rijk verwijzen we naar de rapporten van de Auditdienst Rijk.			FEIT	H	Het antwoord beschrijft puur feitelijk hoe de AR haar onderzoek naar informatiebeveiliging heeft vormgegeven: de methode, het volwassenheidsmodel, de geselecteerde aandachtsgebieden en de koppeling met BIR:2012. Er wordt geen oordeel of aanbeveling gegeven.
